"BehaviorSpace results (NetLogo 6.0)"
"assignment_3.25.nlogo"
"experiment"
"05/23/2017 13:50:51:734 +0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Crack-Availability-Month","New-Version-Availability-Month","software-price","[step]","legal","illegal","loss","sales"
"1","4","20","0.99","12158","1756","1511","1495.89","1738.44"
"1","4","20","0.99","12159","1757","1511","1495.89","1739.43"
"1","4","20","0.99","12160","1757","1511","1495.89","1739.43"
"1","4","20","0.99","12161","1757","1511","1495.89","1739.43"
"1","4","20","0.99","12162","1757","1511","1495.89","1739.43"
"1","4","20","0.99","12163","1757","1511","1495.89","1739.43"
"1","4","20","0.99","12164","1757","1511","1495.89","1739.43"
"1","4","20","0.99","12165","1757","1511","1495.89","1739.43"
"1","4","20","0.99","12166","1757","1512","1496.8799999999999","1739.43"
"1","4","20","0.99","12167","1757","1512","1496.8799999999999","1739.43"
"1","4","20","0.99","12168","1757","1512","1496.8799999999999","1739.43"
"1","4","20","0.99","12169","1757","1512","1496.8799999999999","1739.43"
"1","4","20","0.99","12170","1757","1513","1497.87","1739.43"
"1","4","20","0.99","12171","1757","1513","1497.87","1739.43"
"1","4","20","0.99","12172","1757","1513","1497.87","1739.43"
"1","4","20","0.99","12173","1757","1513","1497.87","1739.43"
"1","4","20","0.99","12174","1757","1513","1497.87","1739.43"
"1","4","20","0.99","12175","1757","1513","1497.87","1739.43"
"1","4","20","0.99","12176","1757","1513","1497.87","1739.43"
"1","4","20","0.99","12177","1757","1513","1497.87","1739.43"
"1","4","20","0.99","12178","1757","1513","1497.87","1739.43"
"1","4","20","0.99","12179","1757","1515","1499.85","1739.43"
"1","4","20","0.99","12180","1757","1516","1500.84","1739.43"
"1","4","20","0.99","12181","1757","1516","1500.84","1739.43"
"1","4","20","0.99","12182","1758","1516","1500.84","1740.42"
"1","4","20","0.99","12183","1758","1517","1501.83","1740.42"
"1","4","20","0.99","12184","1758","1517","1501.83","1740.42"
"1","4","20","0.99","12185","1758","1517","1501.83","1740.42"
"1","4","20","0.99","12186","1758","1517","1501.83","1740.42"
"1","4","20","0.99","12187","1758","1518","1502.82","1740.42"
"1","4","20","0.99","12188","1759","1519","1503.81","1741.41"
"1","4","20","0.99","12189","1759","1519","1503.81","1741.41"
"1","4","20","0.99","12190","1759","1519","1503.81","1741.41"
"1","4","20","0.99","12191","1759","1519","1503.81","1741.41"
"1","4","20","0.99","12192","1759","1519","1503.81","1741.41"
"1","4","20","0.99","12193","1759","1519","1503.81","1741.41"
"1","4","20","0.99","12194","1759","1520","1504.8","1741.41"
"1","4","20","0.99","12195","1759","1520","1504.8","1741.41"
"1","4","20","0.99","12196","1759","1520","1504.8","1741.41"
"1","4","20","0.99","12197","1759","1521","1505.79","1741.41"
"1","4","20","0.99","12198","1760","1521","1505.79","1742.4"
"1","4","20","0.99","12199","1760","1521","1505.79","1742.4"
"1","4","20","0.99","12200","1760","1521","1505.79","1742.4"
"1","4","20","0.99","12201","1760","1521","1505.79","1742.4"
"1","4","20","0.99","12202","1760","1521","1505.79","1742.4"
"1","4","20","0.99","12203","1760","1521","1505.79","1742.4"
"1","4","20","0.99","12204","1760","1521","1505.79","1742.4"
"1","4","20","0.99","12205","1760","1521","1505.79","1742.4"
"1","4","20","0.99","12206","1760","1521","1505.79","1742.4"
"1","4","20","0.99","12207","1760","1521","1505.79","1742.4"
"1","4","20","0.99","12208","1760","1521","1505.79","1742.4"
"1","4","20","0.99","12209","1761","1522","1506.78","1743.3899999999999"
"1","4","20","0.99","12210","1761","1522","1506.78","1743.3899999999999"
"1","4","20","0.99","12211","1761","1522","1506.78","1743.3899999999999"
"1","4","20","0.99","12212","1761","1522","1506.78","1743.3899999999999"
"1","4","20","0.99","12213","1761","1522","1506.78","1743.3899999999999"
"1","4","20","0.99","12214","1761","1522","1506.78","1743.3899999999999"
"1","4","20","0.99","12215","1761","1523","1507.77","1743.3899999999999"
"1","4","20","0.99","12216","1761","1524","1508.76","1743.3899999999999"
"1","4","20","0.99","12217","1761","1524","1508.76","1743.3899999999999"
"1","4","20","0.99","12218","1761","1524","1508.76","1743.3899999999999"
"1","4","20","0.99","12219","1761","1524","1508.76","1743.3899999999999"
"1","4","20","0.99","12220","1761","1524","1508.76","1743.3899999999999"
"1","4","20","0.99","12221","1761","1524","1508.76","1743.3899999999999"
"1","4","20","0.99","12222","1761","1524","1508.76","1743.3899999999999"
"1","4","20","0.99","12223","1761","1524","1508.76","1743.3899999999999"
"1","4","20","0.99","12224","1761","1524","1508.76","1743.3899999999999"
"1","4","20","0.99","12225","1761","1524","1508.76","1743.3899999999999"
"1","4","20","0.99","12226","1761","1525","1509.75","1743.3899999999999"
"1","4","20","0.99","12227","1761","1526","1510.74","1743.3899999999999"
"1","4","20","0.99","12228","1761","1526","1510.74","1743.3899999999999"
"1","4","20","0.99","12229","1761","1526","1510.74","1743.3899999999999"
"1","4","20","0.99","12230","1761","1526","1510.74","1743.3899999999999"
"1","4","20","0.99","12231","1761","1526","1510.74","1743.3899999999999"
"1","4","20","0.99","12232","1761","1526","1510.74","1743.3899999999999"
"1","4","20","0.99","12233","1761","1526","1510.74","1743.3899999999999"
"1","4","20","0.99","12234","1761","1526","1510.74","1743.3899999999999"
"1","4","20","0.99","12235","1761","1526","1510.74","1743.3899999999999"
"1","4","20","0.99","12236","1761","1526","1510.74","1743.3899999999999"
"1","4","20","0.99","12237","1761","1526","1510.74","1743.3899999999999"
"1","4","20","0.99","12238","1761","1526","1510.74","1743.3899999999999"
"1","4","20","0.99","12239","1762","1526","1510.74","1744.3799999999999"
"1","4","20","0.99","12240","1762","1526","1510.74","1744.3799999999999"
"1","4","20","0.99","12241","1762","1526","1510.74","1744.3799999999999"
"1","4","20","0.99","12242","1762","1527","1511.73","1744.3799999999999"
"1","4","20","0.99","12243","1762","1527","1511.73","1744.3799999999999"
"1","4","20","0.99","12244","1762","1527","1511.73","1744.3799999999999"
"1","4","20","0.99","12245","1762","1527","1511.73","1744.3799999999999"
"1","4","20","0.99","12246","1762","1527","1511.73","1744.3799999999999"
"1","4","20","0.99","12247","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12248","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12249","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12250","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12251","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12252","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12253","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12254","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12255","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12256","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12257","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12258","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12259","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12260","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12261","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12262","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12263","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12264","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12265","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12266","1762","1528","1512.72","1744.3799999999999"
"1","4","20","0.99","12267","1762","1529","1513.71","1744.3799999999999"
"1","4","20","0.99","12268","1762","1529","1513.71","1744.3799999999999"
"1","4","20","0.99","12269","1762","1529","1513.71","1744.3799999999999"
"1","4","20","0.99","12270","1762","1529","1513.71","1744.3799999999999"
"1","4","20","0.99","12271","1762","1529","1513.71","1744.3799999999999"
"1","4","20","0.99","12272","1762","1529","1513.71","1744.3799999999999"
"1","4","20","0.99","12273","1762","1529","1513.71","1744.3799999999999"
"1","4","20","0.99","12274","1762","1529","1513.71","1744.3799999999999"
"1","4","20","0.99","12275","1762","1529","1513.71","1744.3799999999999"
"1","4","20","0.99","12276","1762","1529","1513.71","1744.3799999999999"
"1","4","20","0.99","12277","1762","1529","1513.71","1744.3799999999999"
"1","4","20","0.99","12278","1762","1530","1514.7","1744.3799999999999"
"1","4","20","0.99","12279","1762","1530","1514.7","1744.3799999999999"
"1","4","20","0.99","12280","1762","1530","1514.7","1744.3799999999999"
"1","4","20","0.99","12281","1762","1530","1514.7","1744.3799999999999"
"1","4","20","0.99","12282","1762","1531","1515.69","1744.3799999999999"
"1","4","20","0.99","12283","1762","1531","1515.69","1744.3799999999999"
"1","4","20","0.99","12284","1762","1531","1515.69","1744.3799999999999"
"1","4","20","0.99","12285","1762","1531","1515.69","1744.3799999999999"
"1","4","20","0.99","12286","1762","1531","1515.69","1744.3799999999999"
"1","4","20","0.99","12287","1762","1531","1515.69","1744.3799999999999"
"1","4","20","0.99","12288","1762","1531","1515.69","1744.3799999999999"
"1","4","20","0.99","12289","1762","1531","1515.69","1744.3799999999999"
"1","4","20","0.99","12290","1762","1531","1515.69","1744.3799999999999"
"1","4","20","0.99","12291","1762","1531","1515.69","1744.3799999999999"
"1","4","20","0.99","12292","1763","1531","1515.69","1745.37"
"1","4","20","0.99","12293","1763","1531","1515.69","1745.37"
"1","4","20","0.99","12294","1763","1531","1515.69","1745.37"
"1","4","20","0.99","12295","1763","1531","1515.69","1745.37"
"1","4","20","0.99","12296","1763","1531","1515.69","1745.37"
"1","4","20","0.99","12297","1763","1531","1515.69","1745.37"
"1","4","20","0.99","12298","1763","1531","1515.69","1745.37"
"1","4","20","0.99","12299","1763","1531","1515.69","1745.37"
"1","4","20","0.99","12300","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12301","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12302","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12303","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12304","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12305","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12306","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12307","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12308","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12309","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12310","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12311","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12312","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12313","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12314","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12315","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12316","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12317","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12318","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12319","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12320","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12321","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12322","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12323","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12324","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12325","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12326","1764","1531","1515.69","1746.36"
"1","4","20","0.99","12327","1764","1532","1516.68","1746.36"
"1","4","20","0.99","12328","1764","1532","1516.68","1746.36"
"1","4","20","0.99","12329","1764","1532","1516.68","1746.36"
"1","4","20","0.99","12330","1764","1532","1516.68","1746.36"
"1","4","20","0.99","12331","1764","1532","1516.68","1746.36"
"1","4","20","0.99","12332","1764","1532","1516.68","1746.36"
"1","4","20","0.99","12333","1764","1532","1516.68","1746.36"
"1","4","20","0.99","12334","1764","1532","1516.68","1746.36"
"1","4","20","0.99","12335","1764","1532","1516.68","1746.36"
"1","4","20","0.99","12336","1764","1532","1516.68","1746.36"
"1","4","20","0.99","12337","1765","1532","1516.68","1747.35"
"1","4","20","0.99","12338","1765","1532","1516.68","1747.35"
"1","4","20","0.99","12339","1765","1532","1516.68","1747.35"
"1","4","20","0.99","12340","1765","1532","1516.68","1747.35"
"1","4","20","0.99","12341","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12342","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12343","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12344","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12345","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12346","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12347","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12348","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12349","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12350","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12351","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12352","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12353","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12354","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12355","1766","1532","1516.68","1748.34"
"1","4","20","0.99","12356","1766","1533","1517.67","1748.34"
"1","4","20","0.99","12357","1766","1533","1517.67","1748.34"
"1","4","20","0.99","12358","1767","1534","1518.66","1749.33"
"1","4","20","0.99","12359","1767","1534","1518.66","1749.33"
"1","4","20","0.99","12360","1767","1536","1520.6399999999999","1749.33"
"1","4","20","0.99","12361","1769","1536","1520.6399999999999","1751.31"
"1","4","20","0.99","12362","1770","1538","1522.62","1752.3"
"1","4","20","0.99","12363","1770","1539","1523.61","1752.3"
"1","4","20","0.99","12364","1770","1539","1523.61","1752.3"
"1","4","20","0.99","12365","1770","1539","1523.61","1752.3"
"1","4","20","0.99","12366","1770","1539","1523.61","1752.3"
"1","4","20","0.99","12367","1770","1539","1523.61","1752.3"
"1","4","20","0.99","12368","1770","1539","1523.61","1752.3"
"1","4","20","0.99","12369","1770","1539","1523.61","1752.3"
"1","4","20","0.99","12370","1771","1540","1524.6","1753.29"
"1","4","20","0.99","12371","1772","1541","1525.59","1754.28"
"1","4","20","0.99","12372","1772","1542","1526.58","1754.28"
"1","4","20","0.99","12373","1772","1542","1526.58","1754.28"
"1","4","20","0.99","12374","1772","1542","1526.58","1754.28"
"1","4","20","0.99","12375","1772","1542","1526.58","1754.28"
"1","4","20","0.99","12376","1772","1542","1526.58","1754.28"
"1","4","20","0.99","12377","1772","1542","1526.58","1754.28"
"1","4","20","0.99","12378","1772","1542","1526.58","1754.28"
"1","4","20","0.99","12379","1772","1543","1527.57","1754.28"
"1","4","20","0.99","12380","1773","1543","1527.57","1755.27"
"1","4","20","0.99","12381","1773","1543","1527.57","1755.27"
"1","4","20","0.99","12382","1773","1543","1527.57","1755.27"
"1","4","20","0.99","12383","1773","1543","1527.57","1755.27"
"1","4","20","0.99","12384","1774","1544","1528.56","1756.26"
"1","4","20","0.99","12385","1774","1545","1529.55","1756.26"
"1","4","20","0.99","12386","1774","1546","1530.54","1756.26"
"1","4","20","0.99","12387","1775","1546","1530.54","1757.25"
"1","4","20","0.99","12388","1775","1546","1530.54","1757.25"
"1","4","20","0.99","12389","1775","1548","1532.52","1757.25"
"1","4","20","0.99","12390","1775","1548","1532.52","1757.25"
"1","4","20","0.99","12391","1775","1549","1533.51","1757.25"
"1","4","20","0.99","12392","1775","1549","1533.51","1757.25"
"1","4","20","0.99","12393","1775","1549","1533.51","1757.25"
"1","4","20","0.99","12394","1775","1550","1534.5","1757.25"
"1","4","20","0.99","12395","1776","1551","1535.49","1758.24"
"1","4","20","0.99","12396","1776","1552","1536.48","1758.24"
"1","4","20","0.99","12397","1776","1552","1536.48","1758.24"
"1","4","20","0.99","12398","1776","1552","1536.48","1758.24"
"1","4","20","0.99","12399","1776","1552","1536.48","1758.24"
"1","4","20","0.99","12400","1778","1552","1536.48","1760.22"
"1","4","20","0.99","12401","1778","1552","1536.48","1760.22"
"1","4","20","0.99","12402","1778","1552","1536.48","1760.22"
"1","4","20","0.99","12403","1778","1552","1536.48","1760.22"
"1","4","20","0.99","12404","1779","1552","1536.48","1761.21"
"1","4","20","0.99","12405","1779","1553","1537.47","1761.21"
"1","4","20","0.99","12406","1780","1553","1537.47","1762.2"
"1","4","20","0.99","12407","1780","1553","1537.47","1762.2"
"1","4","20","0.99","12408","1780","1554","1538.46","1762.2"
"1","4","20","0.99","12409","1780","1554","1538.46","1762.2"
"1","4","20","0.99","12410","1781","1554","1538.46","1763.19"
"1","4","20","0.99","12411","1781","1554","1538.46","1763.19"
"1","4","20","0.99","12412","1781","1554","1538.46","1763.19"
"1","4","20","0.99","12413","1781","1554","1538.46","1763.19"
"1","4","20","0.99","12414","1781","1554","1538.46","1763.19"
"1","4","20","0.99","12415","1781","1554","1538.46","1763.19"
"1","4","20","0.99","12416","1781","1554","1538.46","1763.19"
"1","4","20","0.99","12417","1781","1554","1538.46","1763.19"
"1","4","20","0.99","12418","1781","1555","1539.45","1763.19"
"1","4","20","0.99","12419","1781","1556","1540.44","1763.19"
"1","4","20","0.99","12420","1782","1556","1540.44","1764.18"
"1","4","20","0.99","12421","1782","1557","1541.43","1764.18"
"1","4","20","0.99","12422","1782","1558","1542.42","1764.18"
"1","4","20","0.99","12423","1782","1558","1542.42","1764.18"
"1","4","20","0.99","12424","1782","1558","1542.42","1764.18"
"1","4","20","0.99","12425","1782","1559","1543.41","1764.18"
"1","4","20","0.99","12426","1782","1559","1543.41","1764.18"
"1","4","20","0.99","12427","1782","1559","1543.41","1764.18"
"1","4","20","0.99","12428","1782","1559","1543.41","1764.18"
"1","4","20","0.99","12429","1782","1559","1543.41","1764.18"
"1","4","20","0.99","12430","1782","1559","1543.41","1764.18"
"1","4","20","0.99","12431","1782","1559","1543.41","1764.18"
"1","4","20","0.99","12432","1782","1559","1543.41","1764.18"
"1","4","20","0.99","12433","1782","1559","1543.41","1764.18"
"1","4","20","0.99","12434","1782","1559","1543.41","1764.18"
"1","4","20","0.99","12435","1782","1559","1543.41","1764.18"
"1","4","20","0.99","12436","1782","1559","1543.41","1764.18"
"1","4","20","0.99","12437","1782","1560","1544.4","1764.18"
"1","4","20","0.99","12438","1783","1560","1544.4","1765.17"
"1","4","20","0.99","12439","1783","1560","1544.4","1765.17"
"1","4","20","0.99","12440","1784","1561","1545.3899999999999","1766.16"
"1","4","20","0.99","12441","1784","1562","1546.3799999999999","1766.16"
"1","4","20","0.99","12442","1785","1562","1546.3799999999999","1767.15"
"1","4","20","0.99","12443","1785","1562","1546.3799999999999","1767.15"
"1","4","20","0.99","12444","1785","1562","1546.3799999999999","1767.15"
"1","4","20","0.99","12445","1785","1562","1546.3799999999999","1767.15"
"1","4","20","0.99","12446","1785","1562","1546.3799999999999","1767.15"
"1","4","20","0.99","12447","1785","1562","1546.3799999999999","1767.15"
"1","4","20","0.99","12448","1785","1562","1546.3799999999999","1767.15"
"1","4","20","0.99","12449","1785","1563","1547.37","1767.15"
"1","4","20","0.99","12450","1785","1563","1547.37","1767.15"
"1","4","20","0.99","12451","1785","1563","1547.37","1767.15"
"1","4","20","0.99","12452","1785","1563","1547.37","1767.15"
"1","4","20","0.99","12453","1785","1563","1547.37","1767.15"
"1","4","20","0.99","12454","1785","1563","1547.37","1767.15"
"1","4","20","0.99","12455","1785","1564","1548.36","1767.15"
"1","4","20","0.99","12456","1786","1564","1548.36","1768.1399999999999"
"1","4","20","0.99","12457","1786","1564","1548.36","1768.1399999999999"
"1","4","20","0.99","12458","1786","1564","1548.36","1768.1399999999999"
"1","4","20","0.99","12459","1786","1565","1549.35","1768.1399999999999"
"1","4","20","0.99","12460","1786","1565","1549.35","1768.1399999999999"
"1","4","20","0.99","12461","1786","1565","1549.35","1768.1399999999999"
"1","4","20","0.99","12462","1786","1565","1549.35","1768.1399999999999"
"1","4","20","0.99","12463","1786","1565","1549.35","1768.1399999999999"
"1","4","20","0.99","12464","1786","1565","1549.35","1768.1399999999999"
"1","4","20","0.99","12465","1786","1565","1549.35","1768.1399999999999"
"1","4","20","0.99","12466","1786","1565","1549.35","1768.1399999999999"
"1","4","20","0.99","12467","1786","1565","1549.35","1768.1399999999999"
"1","4","20","0.99","12468","1786","1565","1549.35","1768.1399999999999"
"1","4","20","0.99","12469","1786","1565","1549.35","1768.1399999999999"
"1","4","20","0.99","12470","1786","1565","1549.35","1768.1399999999999"
"1","4","20","0.99","12471","1786","1565","1549.35","1768.1399999999999"
"1","4","20","0.99","12472","1787","1565","1549.35","1769.1299999999999"
"1","4","20","0.99","12473","1787","1565","1549.35","1769.1299999999999"
"1","4","20","0.99","12474","1787","1565","1549.35","1769.1299999999999"
"1","4","20","0.99","12475","1787","1565","1549.35","1769.1299999999999"
"1","4","20","0.99","12476","1787","1565","1549.35","1769.1299999999999"
"1","4","20","0.99","12477","1787","1565","1549.35","1769.1299999999999"
"1","4","20","0.99","12478","1787","1565","1549.35","1769.1299999999999"
"1","4","20","0.99","12479","1787","1565","1549.35","1769.1299999999999"
"1","4","20","0.99","12480","1787","1566","1550.34","1769.1299999999999"
"1","4","20","0.99","12481","1787","1566","1550.34","1769.1299999999999"
"1","4","20","0.99","12482","1787","1566","1550.34","1769.1299999999999"
"1","4","20","0.99","12483","1787","1567","1551.33","1769.1299999999999"
"1","4","20","0.99","12484","1787","1567","1551.33","1769.1299999999999"
"1","4","20","0.99","12485","1787","1567","1551.33","1769.1299999999999"
"1","4","20","0.99","12486","1787","1567","1551.33","1769.1299999999999"
"1","4","20","0.99","12487","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12488","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12489","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12490","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12491","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12492","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12493","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12494","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12495","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12496","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12497","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12498","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12499","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12500","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12501","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12502","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12503","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12504","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12505","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12506","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12507","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12508","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12509","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12510","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12511","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12512","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12513","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12514","1787","1568","1552.32","1769.1299999999999"
"1","4","20","0.99","12515","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12516","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12517","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12518","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12519","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12520","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12521","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12522","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12523","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12524","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12525","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12526","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12527","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12528","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12529","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12530","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12531","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12532","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12533","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12534","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12535","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12536","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12537","1788","1568","1552.32","1770.12"
"1","4","20","0.99","12538","1788","1569","1553.31","1770.12"
"1","4","20","0.99","12539","1788","1569","1553.31","1770.12"
"1","4","20","0.99","12540","1788","1569","1553.31","1770.12"
"1","4","20","0.99","12541","1788","1569","1553.31","1770.12"
"1","4","20","0.99","12542","1788","1569","1553.31","1770.12"
"1","4","20","0.99","12543","1788","1569","1553.31","1770.12"
"1","4","20","0.99","12544","1788","1570","1554.3","1770.12"
"1","4","20","0.99","12545","1788","1570","1554.3","1770.12"
"1","4","20","0.99","12546","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12547","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12548","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12549","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12550","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12551","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12552","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12553","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12554","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12555","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12556","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12557","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12558","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12559","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12560","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12561","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12562","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12563","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12564","1788","1571","1555.29","1770.12"
"1","4","20","0.99","12565","1788","1572","1556.28","1770.12"
"1","4","20","0.99","12566","1788","1572","1556.28","1770.12"
"1","4","20","0.99","12567","1788","1572","1556.28","1770.12"
"1","4","20","0.99","12568","1788","1572","1556.28","1770.12"
"1","4","20","0.99","12569","1788","1572","1556.28","1770.12"
"1","4","20","0.99","12570","1788","1572","1556.28","1770.12"
"1","4","20","0.99","12571","1788","1572","1556.28","1770.12"
"1","4","20","0.99","12572","1788","1572","1556.28","1770.12"
"1","4","20","0.99","12573","1788","1572","1556.28","1770.12"
"1","4","20","0.99","12574","1788","1572","1556.28","1770.12"
"1","4","20","0.99","12575","1789","1572","1556.28","1771.11"
"1","4","20","0.99","12576","1789","1572","1556.28","1771.11"
"1","4","20","0.99","12577","1789","1572","1556.28","1771.11"
"1","4","20","0.99","12578","1789","1572","1556.28","1771.11"
"1","4","20","0.99","12579","1789","1572","1556.28","1771.11"
"1","4","20","0.99","12580","1789","1572","1556.28","1771.11"
"1","4","20","0.99","12581","1789","1572","1556.28","1771.11"
"1","4","20","0.99","12582","1789","1572","1556.28","1771.11"
"1","4","20","0.99","12583","1789","1572","1556.28","1771.11"
